145.692860365,15.5064035259,-1
208.415086717,939.178942442,1
833.929968465,970.337035022,1
356.806758099,46.3558265213,-1
383.388252406,373.236711447,1
272.200178508,723.682884913,1
246.121742959,673.917454017,1
587.214120924,955.255340057,1
797.362511099,951.570370632,1
641.442356109,387.136051539,1
424.210720749,214.168663025,-1
91.6260648759,722.221181737,1
334.601828816,816.50117692,1
910.773408192,417.902111831,-1
658.995570938,926.439173007,1
351.243513694,827.669847648,1
680.788989317,125.553255633,-1
682.692449167,676.25028989,1
183.630866623,874.161057177,1
184.049940586,475.358835674,1
214.614373114,17.7316560978,-1
682.988238549,788.028108733,1
131.514937648,203.810126982,1
901.34986498,598.126773688,1
607.309888467,435.869578387,1
993.783135028,50.8121803731,-1
774.914172645,348.545844208,-1
315.103950174,413.636577305,1
86.0921786978,931.330152367,1
666.766387864,61.7332002555,-1
